,tweet_id,text,likes,retweeted,airline,string_text,subjectivity,polarity,sentiment,reason
1170,1335185939296096256,"['britishairways', 'nothing', 'pleasant', 'terribly', 'rude', 'unbelievable', 'know', 'aviation']",0,False,British airways,britishairways nothing pleasant terribly rude unbelievable know aviation,0.8555555555555555,0.0611111111111111,Positive,"['pleasant', 'terribly', 'rude', 'unbelievable']"
1171,1335184920432480260,"['britishairways', 'astonishing', 'customer', 'service', 'called', 'change', 'flight', 'booking', 'made', 'decision']",0,False,British airways,britishairways astonishing customer service called change flight booking made decision,1.0,0.5,Positive,['astonishing']
1175,1335160187833946112,"['arrived', 'pretend', 'wake', 'breakfast', 'every', 'morning', 'teapot', 'would', 'nice']",0,False,British airways,arrived pretend wake breakfast every morning teapot would nice,1.0,0.6,Positive,['nice']
1176,1335159717954539521,"['would', 'honestly', 'need', 'heavily', 'used', 'breadbasket', 'meal', 'trolley', 'tray', 'moan']",0,False,British airways,would honestly need heavily used breadbasket meal trolley tray moan,0.7,0.2,Positive,"['honestly', 'heavily']"
1183,1334930567989784579,"['lieflat', 'free', 'fizz', 'posh', 'generous', 'coffee', 'service', 'back', 'travel', 'expert', 'give', 'british']",1,False,British airways,lieflat free fizz posh generous coffee service back travel expert give british,0.26666666666666666,0.13333333333333333,Positive,['free']
1184,1334916458900492288,"['yesterday', 'video', 'beautiful', 'airway', 'action', 'london', 'heathrow', 'airport', 'october']",0,False,British airways,yesterday video beautiful airway action london heathrow airport october,0.55,0.475,Positive,"['beautiful', 'action']"
1185,1334887094452424708,"['yesterday', 'video', 'beautiful', 'airway', 'action', 'london', 'heathrow', 'airport', 'october']",7,False,British airways,yesterday video beautiful airway action london heathrow airport october,0.55,0.475,Positive,"['beautiful', 'action']"
1190,1334827505853714434,"['abhijith', 'babu', 'kerala', 'record', 'carving', 'name', 'popular', 'domestic', 'internationalairlines', 'includ']",2,False,British airways,abhijith babu kerala record carving name popular domestic internationalairlines includ,0.5,0.3,Positive,['popular']
1192,1334812688627732486,"['worth', 'paying', 'extra', 'premium', 'economy', 'british', 'airway', 'find', 'review', 'british', 'airway']",0,False,British airways,worth paying extra premium economy british airway find review british airway,0.05,0.075,Positive,['worth']
1193,1334789189037158400,"['last', 'work', 'yesterday', 'didnt', 'sign', 'contract', 'forced', 'britishairways', 'gardening', 'leave', 'till']",0,False,British airways,last work yesterday didnt sign contract forced britishairways gardening leave till,0.13333333333333333,-0.15000000000000002,Negative,['forced']
1194,1334788292819161090,"['yesterday', 'british', 'airway', 'flight', 'mexico', 'london', 'heathrow', 'delayed', 'long', 'time']",1,False,British airways,yesterday british airway flight mexico london heathrow delayed long time,0.2,-0.025,Negative,['long']
1195,1334673525685309442,"['woman', 'action', 'condemnation', 'antisexworker', 'sentiment', 'however', 'fellow', 'flight', 'attenda']",0,False,British airways,woman action condemnation antisexworker sentiment however fellow flight attenda,0.1,0.1,Positive,['action']
1197,1334632079250821120,"['wrote', 'piece', 'airway', 'benefit', 'oneday', 'business', 'trip', 'first', 'flight', 'last']",0,False,British airways,wrote piece airway benefit oneday business trip first flight last,0.2,0.125,Positive,['first']
1198,1334616719562846212,"['flying', 'physical', 'backup', 'electronic', 'boarding', 'pass', 'mailed', 'right', 'door', 'without', 'printer', 'messa']",0,False,British airways,flying physical backup electronic boarding pass mailed right door without printer messa,0.3392857142857143,0.14285714285714285,Positive,['right']
1201,1334587854362718214,"['britishairways', 'response', 'shout', 'twitte', 'sorry', 'disr']",0,False,British airways,britishairways response shout twitte sorry disr,1.0,-0.5,Negative,['sorry']
1204,1334566715250847744,"['quick', 'question', 'folk', 'britishairways', 'flying', 'dubai', 'next', 'week', 'tested', 'weekly', 'work']",0,False,British airways,quick question folk britishairways flying dubai next week tested weekly work,0.25,0.16666666666666666,Positive,['quick']
1205,1334566415051976704,"['responsible', 'civil', 'aviation', 'still', 'received', 'refund', 'british', 'airway', 'directly']",0,False,British airways,responsible civil aviation still received refund british airway directly,0.3166666666666667,0.10000000000000002,Positive,"['responsible', 'directly']"
1207,1334556876168630274,"['responsible', 'civil', 'aviation', 'still', 'received', 'refund', 'british', 'airway']",1,False,British airways,responsible civil aviation still received refund british airway,0.275,0.1,Positive,['responsible']
1208,1334555563536093189,"['people', 'still', 'awaiting', 'refund', 'airway', 'going', 'back', 'month', 'legal', 'obligation', 'refund']",0,False,British airways,people still awaiting refund airway going back month legal obligation refund,0.1,0.1,Positive,['legal']
1209,1334554225720877057,"['people', 'still', 'awaiting', 'refund', 'airway', 'going', 'back', 'month', 'legal', 'obligation']",1,False,British airways,people still awaiting refund airway going back month legal obligation,0.1,0.1,Positive,['legal']
1214,1334512256483201030,"['wrote', 'piece', 'airway', 'benefit', 'oneday', 'business', 'trip', 'first', 'flight']",24,False,British airways,wrote piece airway benefit oneday business trip first flight,0.3333333333333333,0.25,Positive,['first']
1218,1334490910843936775,"['attention', 'british', 'airway', 'passenger', 'yesterday', 'flight', 'london', 'heathrow', 'mexico', 'delayed', 'long', 'time']",0,False,British airways,attention british airway passenger yesterday flight london heathrow mexico delayed long time,0.2,-0.025,Negative,['long']
1219,1334464741494775809,"['british', 'airway', 'resuming', 'daily', 'direct', 'flight', 'male', 'maldives', 'london', 'heathrow', 'telegram']",0,False,British airways,british airway resuming daily direct flight male maldives london heathrow telegram,0.125,0.025,Positive,['direct']
1220,1334458371689222144,"['british', 'airway', 'resuming', 'daily', 'direct', 'flight', 'male', 'maldives', 'london', 'heathrow', 'telegram']",1,False,British airways,british airway resuming daily direct flight male maldives london heathrow telegram,0.125,0.025,Positive,['direct']
1222,1334448572029394944,"['attention', 'british', 'airway', 'passenger', 'yesterday', 'flight', 'london', 'heathrow', 'mexico', 'delayed', 'long']",2,False,British airways,attention british airway passenger yesterday flight london heathrow mexico delayed long,0.2,-0.025,Negative,['long']
1225,1334430454196256772,"['british', 'airway', 'resuming', 'daily', 'direct', 'flight', 'male', 'maldives', 'london', 'heathrow', 'maldives']",0,False,British airways,british airway resuming daily direct flight male maldives london heathrow maldives,0.125,0.025,Positive,['direct']
1226,1334429962783354881,"['britishairways', 'messed', 'business', 'class', 'flight', 'twice', 'telling', 'second', 'take', 'first']",0,False,British airways,britishairways messed business class flight twice telling second take first,0.16666666666666666,0.125,Positive,['first']
1229,1334427296292368384,"['britishairways', 'messed', 'business', 'class', 'flight', 'twice', 'telling', 'second', 'take', 'first']",0,False,British airways,britishairways messed business class flight twice telling second take first,0.16666666666666666,0.125,Positive,['first']
1230,1334424229568188416,"['foolishly', 'delighted', 'britishairways', 'equipment', 'sale', 'grab', 'club', 'world', 'side', 'plate', 'stamped', 'underneat']",13,False,British airways,foolishly delighted britishairways equipment sale grab club world side plate stamped underneat,0.7,0.7,Positive,['delighted']
1233,1334399675479322624,"['throwback', 'lucky', 'visit', 'destination', 'week', 'norw']",2,False,British airways,throwback lucky visit destination week norw,0.8333333333333334,0.3333333333333333,Positive,['lucky']
1235,1334325324926992388,"['according', 'latest', 'aviation', 'update', 'provision', 'deputy', 'firework', 'abel', 'ibanez', 'fire', 'started']",0,False,British airways,according latest aviation update provision deputy firework abel ibanez fire started,0.9,0.5,Positive,['latest']
1238,1334239681903538176,"['british', 'airway', 'iconic', 'livery', 'saved', 'posterity', 'news', 'airline']",0,False,British airways,british airway iconic livery saved posterity news airline,0.25,0.25,Positive,['iconic']
1247,1334153948572364801,"['nelly', 'myers', 'yearold', 'customer', 'service', 'worker', 'london', 'gatwick', 'airport', 'found', 'dead', 'posh', 'home']",0,False,British airways,nelly myers yearold customer service worker london gatwick airport found dead posh home,0.4,-0.2,Negative,['dead']
1248,1334143348802793473,"['anyone', 'know', 'wrong', 'plane', 'flew', 'house', 'really', 'britishairways', 'airplane']",0,False,British airways,anyone know wrong plane flew house really britishairways airplane,0.55,-0.15,Negative,"['wrong', 'really']"
1250,1334104399170383872,"['airway', 'someone', 'reply', 'urgent', 'really', 'feel', 'mistreated', 'expected', 'better']",0,False,British airways,airway someone reply urgent really feel mistreated expected better,0.3666666666666667,0.2,Positive,"['really', 'expected', 'better']"
1252,1334083592855678976,"['ever', 'since', 'remember', 'always', 'thought', 'classic', 'line', 'beautiful', 'iconic', 'aeroplan']",0,False,British airways,ever since remember always thought classic line beautiful iconic aeroplan,0.5555555555555556,0.5055555555555555,Positive,"['classic', 'beautiful', 'iconic']"
1253,1334068791131607041,"['british', 'imperial', 'airway', 'british', 'airway', 'merge', 'form', 'boac', 'santa', 'still', 'airline', 'much']",0,False,British airways,british imperial airway british airway merge form boac santa still airline much,0.06666666666666668,0.06666666666666668,Positive,['much']
1256,1334030022018015237,"['oneworld', 'named', 'best', 'airline', 'alliance', 'sixth', 'consecutive', 'year', 'letsgotravelke']",0,False,British airways,oneworld named best airline alliance sixth consecutive year letsgotravelke,0.3,1.0,Positive,['best']
1258,1333984730283339777,"['according', 'report', 'female', 'flightattendant', 'advertises', 'sexual', 'service', 'racy', 'photo', 'posted']",1,False,British airways,according report female flightattendant advertises sexual service racy photo posted,0.5,0.25,Positive,['sexual']
1259,1333972254770786306,"['oneworld', 'named', 'best', 'airline', 'alliance', 'sixth', 'consecutive', 'year']",4,False,British airways,oneworld named best airline alliance sixth consecutive year,0.3,1.0,Positive,['best']
1261,1333881413368754176,"['back', 'tonight', 'blerd', 'britishairways', 'offer', 'sexy', 'bonus', 'select', 'customer']",0,False,British airways,back tonight blerd britishairways offer sexy bonus select customer,0.5,0.25,Positive,['sexy']
1262,1333870000625639426,"['good', 'news', 'landorsaved', 'postcard', 'ephemera', 'airplane', 'avgeek', 'avgeeks']",3,False,British airways,good news landorsaved postcard ephemera airplane avgeek avgeeks,0.6000000000000001,0.7,Positive,['good']
1264,1333863446241275906,"['back', 'tonight', 'blerd', 'britishairways', 'offer', 'sexy', 'bonus', 'select']",1,False,British airways,back tonight blerd britishairways offer sexy bonus select,0.5,0.25,Positive,['sexy']
1265,1333844311897673730,"['black', 'public', 'figure', 'urge', 'airline', 'carry', 'home', 'office', 'deportation', 'home', 'office', 'guardian', 'britishairways']",0,False,British airways,black public figure urge airline carry home office deportation home office guardian britishairways,0.25,-0.08333333333333333,Negative,['black']
1266,1333833775109861383,"['thank', 'much', 'support', 'james', 'really', 'appreciate', 'beautiful', 'print', 'someone', 'going']",4,False,British airways,thank much support james really appreciate beautiful print someone going,0.4666666666666666,0.4166666666666667,Positive,"['much', 'really', 'beautiful']"
1268,1333831638669733889,"['airway', 'covid', 'hard', 'airline', 'britishairways', 'simultaneously']",0,False,British airways,airway covid hard airline britishairways simultaneously,0.5416666666666666,-0.2916666666666667,Negative,['hard']
1269,1333831534260883459,"['canceled', 'flight', 'rude', 'condescending', 'people', 'finally', 'answer', 'phone', 'million', 'year', 'never', 'help']",0,False,British airways,canceled flight rude condescending people finally answer phone million year never help,0.8,-0.15,Negative,['rude']
1278,1333805173030916103,"['worst', 'airline', 'world', 'doesnt', 'return', 'money', 'canceled', 'flight', 'britishairways']",0,False,British airways,worst airline world doesnt return money canceled flight britishairways,1.0,-1.0,Negative,['worst']
1279,1333799820650156033,"['presunset', 'sunshine', 'afternoon', 'couple', 'little', 'rest']",35,False,British airways,presunset sunshine afternoon couple little rest,0.5,-0.1875,Negative,['little']
1282,1337147034483249154,"['tradition', 'return', 'twist', 'cruise', 'familiar', 'part', 'dallas', 'marvel', 'million', 'ligh']",0,False,American airlines,tradition return twist cruise familiar part dallas marvel million ligh,0.5,0.375,Positive,['familiar']
